time,drone_x,drone_y,drone_z,target_x,target_y,target_z,error_x,error_y,error_z,position_error,pixel_x,pixel_y,target_radius_px,image_center_x,image_center_y,pixel_error_x,pixel_error_y,vx_command,vz_command,yaw_rate_command,commanded_yaw,tracking_state
66.96362900733948,1.3891712930108404,1.195132869200134,0.9407719247346809,1.03125,1.375,1.0,-0.3579212930108404,0.17986713079986605,0.05922807526531915,0.4049293785740451,98.59944035512868,111.74595157095564,22.818078167912187,160.0,120.0,-61.40055964487132,-8.25404842904436,0.0,0.03399009655744499,0.8311131435301528,2.0649097693461584,TRACKING
67.05845999717712,1.3845600903208826,1.2081577726876795,0.9412606203387708,1.03125,1.375,1.0,-0.35331009032088256,0.16684222731232046,0.05873937966122922,0.39511348174932254,95.8850902561022,112.46850385132136,24.103027759979106,160.0,120.0,-64.1149097438978,-7.531496148678642,0.0,0.02682225575989651,0.8531215333521212,2.082683134624327,TRACKING
67.15301752090454,1.3800419848267294,1.2208346062492892,0.9417559878629155,1.03125,1.375,1.0,-0.34879198482672935,0.1541653937507108,0.05824401213708452,0.3857657090249287,93.47530866646643,112.82952750335888,25.543268188181976,160.0,120.0,-66.52469133353357,-7.170472496641125,0.0,-0.05435925662211446,0.871216243934247,2.100833473039624,TRACKING
67.24853754043579,1.3756739925956614,1.2331040490766982,0.9422296332467237,1.03125,1.375,1.0,-0.34442399259566137,0.14189595092330176,0.05777036675327629,0.3769612219297528,91.87846662441412,113.95387145079167,26.530773438834395,160.0,120.0,-68.12153337558588,-6.046128549208333,0.0,-0.043487405297691566,0.8761152863237134,2.119085874838035,TRACKING
67.35171508789062,1.3715123229554358,1.24490732850463,0.9426681357894671,1.03125,1.375,1.0,-0.3402623229554358,0.13009267149537007,0.057331864210532935,0.3687675341643927,90.69250789876469,114.87447506117864,27.642495048627364,160.0,120.0,-69.30749210123531,-5.125524938821357,0.0,-0.03478992423815326,0.8760466176422709,2.1373368460389157,TRACKING
67.45380187034607,1.367551105182129,1.2562058321588259,0.9430611566881251,1.03125,1.375,1.0,-0.33630110518212897,0.11879416784117414,0.05693884331187493,0.36118211408857537,88.70013013419704,115.44340878976612,28.9313753864967,160.0,120.0,-71.29986986580296,-4.556591210233876,0.0,-0.027831939390522607,0.8935385210978692,2.155952231895121,TRACKING
67.56135749816895,1.363775704734604,1.2669679289505926,0.9434033461276746,1.03125,1.375,1.0,-0.33252570473460397,0.10803207104940737,0.056596653872325375,0.3541856207047556,86.35508458722808,115.63821571334798,30.439967365480666,160.0,120.0,-73.64491541277192,-4.361784286652025,0.0,-0.02226555151241809,0.9185216144179293,2.1750880988621617,TRACKING
67.65128970146179,1.3602255642715004,1.2771692643230357,0.9436943462478625,1.03125,1.375,1.0,-0.32897556427150043,0.09783073567696432,0.056305653752137474,0.34780181335827415,84.83080498169825,115.93984021367618,31.748898785731377,160.0,120.0,-75.16919501830175,-4.060159786323823,0.0,-0.01781244120993447,0.9286413099351056,2.194434792819143,TRACKING
67.74704933166504,1.3569375992084658,1.2868099291851662,0.9439295554948186,1.03125,1.375,1.0,-0.3256875992084658,0.08819007081483377,0.056070444505181394,0.34204355806754827,83.49002323810386,116.31089613888952,32.96655906729278,160.0,120.0,-76.50997676189614,-3.689103861110482,0.0,-0.014249952967947578,0.9367811599085799,2.2139510669839044,TRACKING
67.85014128684998,1.3538959428568997,1.2958869652818157,0.9441188587001829,1.03125,1.375,1.0,-0.32264594285689974,0.07911303471818432,0.05588114129981714,0.3368708634733918,81.74351510476751,115.85208249027819,34.27978183398689,160.0,120.0,-78.25648489523249,-4.1479175097218075,0.0,-0.011399962374358062,0.9537954507011859,2.2338218055401793,TRACKING
67.9592182636261,1.3510904794084464,1.3043770831917536,0.9442692148052418,1.03125,1.375,1.0,-0.3198404794084464,0.0706229168082464,0.05573078519475816,0.33225208662272326,79.90828481809888,115.72885361868083,35.547308669691574,160.0,120.0,-80.09171518190112,-4.27114638131917,0.0,-0.00911996989948645,0.9729734503642581,2.254092085756101,TRACKING
68.05681848526001,1.3485536599734356,1.3122775889722178,0.9443803330011754,1.03125,1.375,1.0,-0.31730365997343557,0.0627224110277822,0.05561966699882459,0.3281908908466775,79.06538513176427,115.82375485214254,36.34693754020675,160.0,120.0,-80.93461486823573,-4.176245147857458,0.0,-0.007295975919589161,0.9741366186635576,2.2743865986449254,TRACKING
68.16310381889343,1.3462948288065284,1.3196255533623646,0.9444592792513535,1.03125,1.375,1.0,-0.3150448288065284,0.055374446637635355,0.055540720748646466,0.3246603535380294,78.86750033564678,115.53544065389265,36.86669630604162,160.0,120.0,-81.13249966435322,-4.46455934610735,0.0,-0.005836780735671329,0.9650631528727442,2.2944920809964415,TRACKING
68.26136827468872,1.344280150584518,1.3264333688492285,0.9445105967547028,1.03125,1.375,1.0,-0.3130301505845181,0.04856663115077153,0.055489403245297164,0.3215986111736498,78.0388752181704,114.99803642503022,37.60104257085088,160.0,120.0,-81.9611247818296,-5.001963574969778,0.0,-0.004669424588537064,0.9698867799604292,2.3146980555789503,TRACKING
68.35089635848999,1.3424919899556098,1.3326773945190613,0.9445347558403288,1.0,1.375,1.0,-0.3424919899556098,0.04232260548093869,0.055465244159671245,0.3495259066623541,76.80026889181076,114.64872367626964,37.33501818618979,160.0,120.0,-83.19973110818924,-5.35127632373036,0.0,-0.003735539670829651,0.9831742414487956,2.3351808522757995,TRACKING
